ad_id,subject,price_byn,company_ad,list_time,condition,brand,processor,rom_volume,rom_type,diagonal,os,videocard,videocard_brand,region,gaming_laptop,matrix_type,display_resolution,ram_volume,ram_type,battery_life
1059903504,Ноутбук huawei matebook d15 bod-wdi9,800.0,False,2026-03-12T11:21:13Z,Б/у,Huawei,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,Intel Iris XE Graphics G7,Минск,,IPS,1920 х 1080,8 Гб,DDR4,6-10 часов
1059902219,Ноутбук ASUS A3500L . В рабочем состоянии .,0.0,False,2026-03-12T11:10:58Z,Б/у,ASUS,Intel Celeron,128 ГБ и менее,HDD,15.0'' / 38.1 см,Windows XP,,,Минск,,IPS,,,,
1059902123,Lenovo ideapad 3 81wb,900.0,False,2026-03-12T11:09:53Z,Б/у,Lenovo,Intel Core i5,256 ГБ,SSD,15.0'' / 38.1 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce MX330 2 ГБ,Минск,,,1920 х 1080,12 Гб,,4-6 часов
1059902010,ASUS,350.0,False,2026-03-12T11:08:47Z,Б/у,ASUS,,,,,Windows 10,,,Могилевская область,,,,,,
1059901308,Acer Chromebook C720,0.0,False,2026-03-12T11:01:51Z,Б/у,Acer,Intel Celeron Dual-Core,128 ГБ и менее,SSD,11.6'' / 29.5 см,Прочее,Встроенная,Intel UHD Graphics,Минск,,TN + Film,1366 х 768,2 Гб,DDR3L,4-6 часов
1052441157,MacBook Air M4 (16/256) Silver,3180.0,False,2026-03-12T10:50:34Z,Новое,Apple,Apple M4,256 ГБ,,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,OLED,2560 х 1600,16 Гб,,
1059895826,Ноутбук HP G-62 Без зарядки,80.0,False,2026-03-12T10:33:33Z,Б/у,,,,,,,,,Гомельская область,,,,,,
1055292925,Ноутбук ASUS Vivobook 17 X1704VA-AU982,2480.07,True,2026-03-12T09:53:40Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
1028312471,Ноутбук Acer Aspire 3 A315-24P-R4CL NX.KDEER.004,1862.59,True,2026-03-12T09:53:06Z,Новое,Acer,AMD Ryzen 5,256 ГБ,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
1059889731,Ноутбук lenovo,250.0,False,2026-03-12T09:25:47Z,Б/у,Lenovo,,,,,,,,Гродненская область,,,,,,
1059888419,MacBook Air 13,420.0,False,2026-03-12T09:12:56Z,Б/у,,,,,,,,,Минск,,,,,,
1059888233,Игровой ноутбук Lenovo LOQ 15ARP9 83JC00LBRK,3624.57,True,2026-03-12T09:11:24Z,Новое,Lenovo,AMD Ryzen 5,,SSD,,без ОС,,,Минск,Да,,1920 х 1080,,,
1059888202,Ноутбук Lenovo ThinkPad E16 Gen 3 Intel 21SR0048FW,3527.9,True,2026-03-12T09:11:04Z,Новое,Lenovo,,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1059888139,Игровой ноутбук Lecoo Bellator 7000 206,4305.6,True,2026-03-12T09:10:36Z,Новое,,Intel Core i7,,SSD,,Windows 11,,,Минск,Да,,2560 х 1600,,,
1059887518,Ноутбук acer,200.0,False,2026-03-12T09:04:33Z,Б/у,Acer,Intel Core Duo,,SSD,,Windows 10,,,Брестская область,,,,8 Гб,,
1059886203,Ноутбук HP pavilion g6 на брони,70.0,False,2026-03-12T08:52:48Z,Б/у,HP,,,,15.6'' / 39.6 см,,,,Минск,,TN + Film,,,,
1059885408,Ноутбук,200.0,False,2026-03-12T08:47:33Z,Новое,Acer,,,,10.1'' / 25.7 см,,,,Витебская область,,TN + Film,,64 Гб,,
1057716167,"MacBook Pro 13 дюймов, 8GB Memory 256GB SSD",1900.0,False,2026-03-12T08:28:22Z,Б/у,Apple,Apple M1,256 ГБ,SSD,13.3'' / 33.8 см,Mac OS,Встроенная,,Минск,,IPS,2560 х 1600,8 Гб,LPDDR4X,10 и более часов
1059881297,2 Ноутбукa Asys Eee PC 1001 pxd,69.0,False,2026-03-12T08:22:29Z,Б/у,ASUS,Intel Atom,128 ГБ и менее,,10.1'' / 25.7 см,Windows 7,,,Брестская область,,,1024 х 600,2 Гб,,
1059880444,Ноутбук Gigabyte  A16 CVH,4000.0,False,2026-03-12T08:14:37Z,Новое,Gigabyte,Intel Core i7,,,16'' / 40.6 см,Windows 11,,NVIDIA GeForce RTX 5060 Ti,Витебская область,Да,,,,,
1059879381,Ноутбук Hp 250 g1,70.0,False,2026-03-12T08:05:19Z,Б/у,HP,,,,15.6'' / 39.6 см,,,,Гродненская область,,,,2 Гб,,
1059872606,Нетбук,450.0,False,2026-03-12T07:48:02Z,Б/у,,,,,,,,,Минская область,,,,,,
1059873084,Ноутбук,180.0,False,2026-03-12T07:42:45Z,Б/у,,,,,,,,,Брестская область,,,,,,
1059871340,HP Probook 450 G7 i5 10210u/16/256,850.0,False,2026-03-12T07:38:32Z,Б/у,HP,Intel Core i5,256 ГБ,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,Intel UHD Graphics,Минск,,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1059861479,Ноутбук HP 655 (B0Z04EA),200.0,False,2026-03-12T06:54:23Z,Б/у,HP,,,,,,,,Могилевская область,,,,,,
1052071945,Продам абсолютно новый ноутбук HP,2950.0,False,2026-03-12T06:23:33Z,Новое,HP,Intel Core i7,1000 Гб,,15.6'' / 39.6 см,Windows 11,,,Минск,,,,16 Гб,,
1036144903,Ноутбук ASUS Vivobook S 14 OLED K3402ZA-KM346,1500.0,False,2026-03-12T06:20:28Z,Б/у,ASUS,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Гродненская область,,OLED,2880 х 1800,16 Гб,DDR4,4-6 часов
1059855373,Ноутбук Aser,120.0,False,2026-03-12T05:39:16Z,Б/у,Acer,Intel Atom,256 ГБ,HDD,10.1'' / 25.7 см,Windows 7,,,Витебская область,,,1024 х 600,1 Гб,DDR3,
1059851572,Samsung Galaxy Book3 Pro 14,2800.0,False,2026-03-12T05:03:34Z,Б/у,Samsung,Intel Core i5,512 Гб,SSD,14.0'' / 35.6 см,Windows 11,Встроенная,,Минск,,OLED,2880 х 1800,16 Гб,LPDDR5,
1059817084,Asus tuf gaming FX506HC,1599.0,False,2026-03-12T04:59:50Z,Б/у,ASUS,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Брестская область,Да,IPS,1920 х 1080,16 Гб,DDR4,2-4 часа
1059849528,Ноутбук fujitsu siemens amilo pro,100.0,False,2026-03-12T04:10:51Z,Б/у,,,,,,,,,Минск,,,,,,
1059849485,Ультробук,3200.0,False,2026-03-12T04:08:32Z,Б/у,Honor,,,,16'' / 40.6 см,Windows 10,,,Минская область,,,,,,
1051395279,Ноутбук ASUS ExpertBook P5 P5405CSA-NZ0298,3328.25,True,2026-03-11T22:10:30Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,-,,2560 х 1600,,,
1051395303,Игровой ноутбук ASUS TUF Gaming F17 FX707VJB-HX100 Win 11 Pro,3381.34,True,2026-03-11T22:10:30Z,Новое,ASUS,,,SSD,,Windows 11,,NVIDIA GeForce RTX 3050 4 ГБ,Минск,Да,,1920 х 1080,,,
1051395308,Игровой ноутбук ASUS TUF Gaming F17 FX707VJB-HX100,3298.03,True,2026-03-11T22:10:30Z,Новое,ASUS,,,SSD,,без ОС,,NVIDIA GeForce RTX 3050 4 ГБ,Минск,Да,,1920 х 1080,,,
1028309803,Ноутбук Apple MacBook Pro 14.2'' M3 Pro 2023 MRX33,6365.25,True,2026-03-11T22:10:29Z,Новое,Apple,,,SSD,,Mac OS,,,Минск,-,,,,,
1040865694,Игровой ноутбук ASUS TUF Gaming F16 FX608JP-RV015,5085.99,True,2026-03-11T22:10:29Z,Новое,ASUS,Intel Core i5,,SSD,,без ОС,,,Минск,Да,,1920 х 1200,,,
1040865835,Игровой ноутбук Gigabyte Gaming A16 GA63H 3VHK3KZ894SD,4695.69,True,2026-03-11T22:10:29Z,Новое,Gigabyte,AMD Ryzen 7,,SSD,,без ОС,,,Минск,Да,,1920 х 1200,,,
1051395227,Игровой ноутбук MSI Cyborg 17 B13WEKG-212XRU,4290.07,True,2026-03-11T22:10:29Z,Новое,MSI,Intel Core i5,,SSD,,без ОС,,,Минск,Да,,1920 х 1080,,,
1051395240,Игровой ноутбук ASUS TUF Gaming F16 FX608JMR-RV170 Win 11 Pro,4657.5,True,2026-03-11T22:10:29Z,Новое,ASUS,Intel Core i5,,SSD,,без ОС,,,Минск,Да,,1920 х 1200,,,
1051395249,Игровой ноутбук MSI Cyborg 17 B13WFKG-218XRU,4713.29,True,2026-03-11T22:10:29Z,Новое,MSI,Intel Core i5,,SSD,,без ОС,,,Минск,Да,,1920 х 1080,,,
1051395280,Ноутбук MSI Venture 17 AI A1MG-004XRU Win 11 Pro,4222.8,True,2026-03-11T22:10:29Z,Новое,MSI,,,SSD,,Windows 11,,,Минск,-,,1920 х 1080,,,
1044752572,Игровой ноутбук ASUS ROG Strix SCAR 18 2025 G835LX-SA104,16283.65,True,2026-03-11T22:10:28Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,Да,,2560 х 1600,,,
1051395192,Игровой ноутбук ASUS ROG Strix G18 2025 G815JMR-S9080,7022.47,True,2026-03-11T22:10:28Z,Новое,ASUS,Intel Core i7,,SSD,,без ОС,,,Минск,Да,,2560 х 1600,,,
1051395201,Игровой ноутбук ASUS ROG Strix G16 2025 G614PM-S5097,7352.85,True,2026-03-11T22:10:28Z,Новое,ASUS,AMD Ryzen 9,,SSD,,Windows 11,,,Минск,Да,,1920 х 1200,,,
1028715125,Ноутбук Horizont H-book 14 МАК4 T32E3W,1128.05,True,2026-03-11T22:09:52Z,Новое,,Intel Core i3,256 ГБ,SSD,,Windows 11,,,Минск,-,,1920 х 1080,,,
1028313135,Ноутбук Horizont H-book 14 МАК4 T52E4W 481,1241.07,True,2026-03-11T22:09:50Z,Новое,,Intel Core i5,,SSD,,Windows 11,,,Минск,-,,1920 х 1080,,,
1028311215,Ноутбук ASUS Vivobook 16 M1605YA-MB068,2477.48,True,2026-03-11T22:09:47Z,Новое,ASUS,AMD Ryzen 5,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1028311223,Ноутбук ASUS Vivobook 15 X1504VA-BQ920,2503.35,True,2026-03-11T22:09:47Z,Новое,ASUS,Intel Core i5,,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
1033183250,Ноутбук ASUS Vivobook 15 X1504VA-BQ3686,2093.08,True,2026-03-11T22:09:47Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
1028310226,Ноутбук Apple MacBook Air 15'' M4 2025 MW1J3,3933.0,True,2026-03-11T22:09:46Z,Новое,Apple,,256 ГБ,SSD,,Mac OS,,,Минск,-,,,,,
1033183182,Игровой ноутбук Acer Nitro V 15 ANV15-51-70GY NH.QNBEL.002,4567.66,True,2026-03-11T22:09:46Z,Новое,Acer,Intel Core i7,,SSD,,Windows 11,,,Минск,Да,,1920 х 1080,,,
1051395265,Игровой ноутбук MSI Cyborg 15 B13WEKG-839XBY,4177.26,True,2026-03-11T22:09:46Z,Новое,MSI,Intel Core i5,,SSD,,без ОС,,,Минск,Да,,1920 х 1080,,,
1051395307,Игровой ноутбук HP Victus 15-fa2082wm B5EQ3UA,3116.28,True,2026-03-11T22:09:46Z,Новое,HP,Intel Core i5,,SSD,,Windows 11,,,Минск,Да,,1920 х 1080,,,
1028309673,Ноутбук Lenovo ThinkPad X1 Carbon Gen 12 21KDS31500,8016.07,True,2026-03-11T22:09:45Z,Новое,Lenovo,,,SSD,,Windows 11,,,Минск,-,,1920 х 1200,,,
1033183177,Игровой ноутбук Acer Nitro V 16 ANV16-71-522G NH.QTMEL.001,4999.77,True,2026-03-11T22:09:45Z,Новое,Acer,Intel Core i5,,SSD,,Windows 11,,,Минск,Да,,1920 х 1200,,,
1051395212,Игровой ноутбук ASUS TUF Gaming A16 2025 FA608PP-RV019,5940.9,True,2026-03-11T22:09:45Z,Новое,ASUS,AMD Ryzen 9,,SSD,,без ОС,,,Минск,Да,,1920 х 1200,,,
1051395225,Игровой ноутбук MSI Cyborg 15 B13WGKG-835XBY,5044.59,True,2026-03-11T22:09:45Z,Новое,MSI,Intel Core i7,,SSD,,без ОС,,,Минск,Да,,1920 х 1080,,,
1051395252,Игровой ноутбук ASUS TUF Gaming F16 FX608JH-RV021,4784.8,True,2026-03-11T22:09:45Z,Новое,ASUS,Intel Core i5,,SSD,,без ОС,,,Минск,Да,,1920 х 1200,,,
256216277,Ноутбук MSI Modern 14 C7M-234XBY,2518.81,True,2026-03-11T22:08:17Z,Новое,MSI,AMD Ryzen 7,,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
255756176,Ноутбук Lenovo ThinkBook 16 G6 IRL 21KH008LRM,2947.8,True,2026-03-11T22:08:15Z,Новое,Lenovo,Intel Core i5,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1036961105,Ноутбук ASUS V16 V3607VU-RP092,4264.62,True,2026-03-11T22:08:12Z,Новое,ASUS,Intel Core i5,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
256074359,Ноутбук Lenovo ThinkPad T16 Gen 2 Intel 21HJS6SP00,5096.94,True,2026-03-11T22:08:11Z,Новое,Lenovo,Intel Core i7,,SSD,,Windows 11,,,Минск,-,,1920 х 1200,,,
1046557574,Ноутбук Lenovo ThinkPad T14 Gen 4 Intel 21HESGC100,4680.78,True,2026-03-11T22:08:11Z,Новое,Lenovo,Intel Core i5,,SSD,,Windows 11,,,Минск,-,,1920 х 1200,,,
1012489793,Ноутбук Apple Macbook Pro 14.2'' M4 Pro 2024 MX2H3,8455.8,True,2026-03-11T22:08:10Z,Новое,Apple,,,SSD,,Mac OS,,,Минск,-,,,,,
1038096847,Apple MacBook Air 13 M2 16/256,2580.0,True,2026-03-11T21:21:40Z,Новое,Apple,Apple M2,256 ГБ,,13.3'' / 33.8 см,,,,Минск,,,,,,
1059813630,MacBook Air 15 M2 8 / 512 Гб,3200.0,False,2026-03-11T20:42:40Z,Б/у,Apple,Apple M2,512 Гб,,15.0'' / 38.1 см,,,,Минск,,,,8 Гб,,10 и более часов
1059811132,Ноутбук,200.0,False,2026-03-11T19:52:41Z,Б/у,,,,,,,,,Минск,,,,,,
1059808733,Ноутбук,2200.0,False,2026-03-11T19:39:46Z,Б/у,ASUS,Intel Core i5,512 Гб,eMMC,15.6'' / 39.6 см,Windows 11,Дискретная,NVIDIA GeForce RTX 3050 4 ГБ,Могилевская область,Да,,1920 х 1080,16 Гб,,4-6 часов
1059807861,Вентили для ноута...,0.0,False,2026-03-11T19:27:23Z,Б/у,,,,,,,,,Гродненская область,,,,,,
1048516638,Ноутбук Yoga s7 ( Yoga Air 14s APU8 ),3800.0,False,2026-03-11T19:01:00Z,Б/у,Lenovo,AMD Ryzen 7,1000 Гб,SSD,14.4'' / 36.6 см,,Встроенная,,Минск,,OLED,,32 Гб,LPDDR5,
1059805292,Samsung,120.0,False,2026-03-11T18:53:53Z,Б/у,Samsung,AMD A8,,,18.4'' / 47 см,DOS,Встроенная,,Брестская область,,IPS,1024 х 600,Более 64 Гб,DDR3L,
1059804241,"Ноутбук Hp Pavilion DV7-1125wm   17.0'' абалденный звук- для прослушивания музыки, просмотра фильмов",195.0,True,2026-03-11T18:40:27Z,Б/у,HP,,,,,,,,Минск,,,,,,
1050005515,Игровой ноутбук Lenovo Legion R7000P ADR10 83LT000BCD,4899.0,True,2026-03-11T18:19:15Z,Новое,,,,,,,,,Минск,,,,,,
1049720386,Игровой ноутбук ASUS TUF Gaming Tianxuan A16 2025 FA608UM260-0EAFXHB8X10,3999.0,True,2026-03-11T18:19:14Z,Новое,,,,,,,,,Минск,,,,,,
1059801596,Ноутбук Acer TravelMate 5720G,250.0,False,2026-03-11T18:17:51Z,Б/у,Acer,Intel Core Pentium,1000 Гб,,,Windows 7,Дискретная,,Минск,,TN + Film,,4 Гб,,1 час и меньше
1059801180,Ноутбук Samsung rv513,150.0,False,2026-03-11T18:13:45Z,Б/у,Samsung,AMD E1,512 Гб,HDD,,Windows 7,Встроенная,,Гродненская область,,,1366 х 768,4 Гб,DDR3,2-4 часа
1059800293,Игровой ноутбук Asus M570D-RYZEN 5/GTX 1050/8/512,850.0,False,2026-03-11T18:04:02Z,Б/у,ASUS,AMD Ryzen 5,512 Гб,SSD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,NVIDIA GeForce GTX 1050 2 ГБ,Минск,Да,TN + Film,1920 х 1080,8 Гб,DDR4,2-4 часа
1059799711,Ноутбук,1350.0,False,2026-03-11T17:57:31Z,Б/у,Huawei,,,,,,,,Гомельская область,,,,,,
1059786404,Lenovo,400.0,False,2026-03-11T16:30:06Z,Б/у,Lenovo,,2000 ГБ и более,SSHD + SSD,,Windows 8,Встроенная и дискретная,,Минск,,TN + Film,,,DDR4,6-10 часов
1059784396,H-book Pro,1900.0,False,2026-03-11T16:18:47Z,Новое,Другой,,,,,Windows 11,,,Могилевская область,,,,16 Гб,DDR5,
1026376457,Sony Vaio 15 i5-2450M память 8 Radeon,300.0,False,2026-03-11T16:14:51Z,Б/у,Sony,,512 Гб,HDD,15.6'' / 39.6 см,,Встроенная и дискретная,,Минск,,,1366 х 768,8 Гб,,2-4 часа
1059781900,Ноутбук DELL,370.0,False,2026-03-11T15:58:05Z,Б/у,,,,,,,,,Минск,,,,,,
1059780451,Ноутбук HP EliteBook 840 G2,500.0,False,2026-03-11T15:42:43Z,Б/у,HP,Intel Core i5,,SSD,14.0'' / 35.6 см,Windows 10,Встроенная,,Гродненская область,,,1920 х 1080,8 Гб,,
1059780356,Ноутбук Sony Waio,300.0,False,2026-03-11T15:41:49Z,Б/у,Sony,Intel Core i3,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,Дискретная,,Брестская область,,TN + Film,1366 х 768,6 Гб,DDR3,
1059779993,Ноутбук Asus S551LN,450.0,False,2026-03-11T15:38:12Z,Б/у,ASUS,Intel Core i5,1000 Гб,HDD,15.6'' / 39.6 см,Linux,,,Минск,,,1366 х 768,4 Гб,,2-4 часа
1059779460,Ноутбук Lenovo V560 SSD CPU-I5 ICore. ОЗУ 6Gb Для дома и учебы,348.0,True,2026-03-11T15:32:26Z,Б/у,Lenovo,,128 ГБ и менее,SSD,15.6'' / 39.6 см,Windows 10,,,Витебская область,,TN + Film,,6 Гб,DDR3,1 час и меньше
1059777226,acer e1-571g,260.0,False,2026-03-11T15:11:02Z,Б/у,,Intel Core i5,128 ГБ и менее,SSD,,Windows 10,Встроенная и дискретная,,Витебская область,,,1366 х 768,8 Гб,DDR3,1 час и меньше
1059775277,Ноутбук,100.0,False,2026-03-11T14:53:46Z,Б/у,ASUS,,,,,,,,Могилевская область,,,,,,
1059775123,Ноутбук ACER,150.0,False,2026-03-11T14:52:03Z,Б/у,,,,,,,,,Минск,,,,,,
1059774931,Игровой ноутбук Asus rog strix g15,2500.0,False,2026-03-11T14:49:56Z,Б/у,ASUS,AMD Ryzen 7,512 Гб,SSD,,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 3050 Ti 4 ГБ,Гомельская область,Да,IPS,,16 Гб,DDR4,4-6 часов
1059773906,Ноутбук Dell,140.0,False,2026-03-11T14:38:45Z,Б/у,,,,,,,,,Брестская область,,,,,,
1059771682,Ноутбук Lenovo b570e на запчасти или целиком 126,100.0,True,2026-03-11T14:14:33Z,Б/у,Lenovo,,,,,,,,Минск,,,,,,
1059770180,Hp 15 i5-4210U GeForce 820M,320.0,False,2026-03-11T13:57:22Z,Б/у,HP,Intel Core i3,512 Гб,HDD,15.6'' / 39.6 см,,Встроенная и дискретная,,Минск,,,1366 х 768,4 Гб,,
1059769744,Ноутбук Asus X52JC,0.0,False,2026-03-11T13:53:56Z,Б/у,ASUS,Intel Core i5,256 ГБ,HDD,15.6'' / 39.6 см,DOS,Дискретная,NVIDIA GeForce 810M 2 ГБ,Минск,,TN + Film,1366 х 768,,DDR3,1-2 часа
1059768842,Acer aspire 15 GeForce 940MX i3 6006 Full HD,450.0,False,2026-03-11T13:44:19Z,Б/у,Acer,Intel Core i3,512 Гб,HDD,15.6'' / 39.6 см,,Встроенная и дискретная,NVIDIA GeForce 940MX 2 ГБ,Минск,Да,,1920 х 1080,6 Гб,DDR4,
1059767169,Ноутбук Acer e5-531 на запчасти или целиком 159,90.0,True,2026-03-11T13:27:14Z,Б/у,,,,,,,,,Минск,,,,,,
1059766807,Ноутбук Lenovo g50-70 на запчасти или целиком 156,90.0,True,2026-03-11T13:23:49Z,Б/у,Lenovo,,,,,,,,Минск,,,,,,
1059766404,Ноутбук Lenovo b590 на запчасти или целиком 175,90.0,True,2026-03-11T13:20:33Z,Б/у,Lenovo,,,,,,,,Минск,,,,,,
1059765279,Ноутбук dell Inspiron 1440 на запчасти или целиком 161,100.0,True,2026-03-11T13:12:24Z,Б/у,Dell,,,,,,,,Минск,,,,,,
1059765098,Ноутбук asus k50ij на запчасти или целиком 158,90.0,True,2026-03-11T13:10:31Z,Б/у,ASUS,,,,,,,,Минск,,,,,,
1059764590,Ноутбук asus x541n на запчасти или целиком 157,90.0,True,2026-03-11T13:05:26Z,Б/у,ASUS,,,,,,,,Минск,,,,,,
1059763577,asus rog strix g17,3200.0,False,2026-03-11T13:01:08Z,Б/у,ASUS,AMD Ryzen 7,1000 Гб,,17.3'' / 43.9 см,,Встроенная и дискретная,NVIDIA GeForce RTX 3060 6 ГБ,Могилевская область,Да,IPS,2560 х 1440,16 Гб,DDR5,
1059760887,Ноутбук Honor Magicbook X16 2025,1600.0,False,2026-03-11T12:58:15Z,Б/у,Honor,Intel Core i5,,,,,,,Минск,,,,16 Гб,,
1047170474,"MacBook Pro 13'' 2020 года M1 / 8Gb / 512Gb Space Gray, с гарантией и рассрочкой",1950.0,True,2026-03-11T12:55:45Z,Б/у,Apple,Apple M1,512 Гб,,13.3'' / 33.8 см,Mac OS,,,Минск,,,,8 Гб,,
1059758442,Ноутбук Lenovo ideapad S145,500.0,False,2026-03-11T12:43:22Z,Б/у,Lenovo,AMD A6,256 ГБ,SSD,15.6'' / 39.6 см,Windows 10,,,Минск,,TN + Film,1920 х 1080,8 Гб,DDR4,2-4 часа
1059751735,Ноутбук Lenovo,149.0,False,2026-03-11T12:10:07Z,Б/у,Lenovo,,,,15.6'' / 39.6 см,,,,Минск,,,,4 Гб,,
1059749372,Ноутбук Lenovo Thinkpad E15 Gen 4,1890.0,False,2026-03-11T11:48:44Z,Б/у,Lenovo,AMD Ryzen 7,1000 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,,Гродненская область,,IPS,1920 х 1080,16 Гб,DDR4,6-10 часов
1059748818,Продам ноутбук Msi ms-16ga.,0.0,False,2026-03-11T11:43:18Z,Б/у,MSI,Intel Core i5,,,15.4'' / 39.1 см,Windows 10,Встроенная и дискретная,,Минск,Да,,,8 Гб,,
1059748439,Ноутбук Asus k50ij на запчасти или целиком 158,90.0,True,2026-03-11T11:39:50Z,Б/у,ASUS,,,,,,,,Минск,,,,,,
1059747872,Ноутбук Acer aspire 5349 на запчасти или целиком 153,90.0,True,2026-03-11T11:34:22Z,Б/у,ASUS,,,,,,,,Минск,,,,,,
1059746457,Lenovo legion 15 gtx1050ti ssd 500gb Samsung,950.0,False,2026-03-11T11:22:11Z,Б/у,Lenovo,Intel Core i5,512 Гб,SSD,15.6'' / 39.6 см,,Встроенная и дискретная,NVIDIA GeForce GTX 1050 Ti 4 ГБ,Минск,Да,IPS,1920 х 1080,8 Гб,DDR4,
1059744739,Asus Tuf FX505 GTX1650 Ryzen 5,1150.0,False,2026-03-11T11:07:27Z,Б/у,ASUS,AMD Ryzen 5,256 ГБ,SSD,15.6'' / 39.6 см,,Встроенная и дискретная,NVIDIA GeForce GTX 1650 4 ГБ,Минск,Да,IPS,1920 х 1080,8 Гб,DDR4,
1059744333,Ноутбук Hp 15-afl22nd на запчасти или целиком 150,90.0,True,2026-03-11T11:03:31Z,Б/у,HP,,,,,,,,Минск,,,,,,
1059744091,Ноутбук hp 15-ba002ur на запчасти или целиком 148,90.0,True,2026-03-11T11:00:58Z,Б/у,HP,,,,,,,,Минск,,TN + Film,,,,
1059743847,Azerty AZ-1502,150.0,False,2026-03-11T10:58:42Z,Б/у,,,,,,,,,Могилевская область,,,,,,
1059743580,Asus tuf a15,3100.0,False,2026-03-11T10:56:24Z,Б/у,ASUS,AMD Ryzen 7,512 Гб,SSD,15.6'' / 39.6 см,Windows 11,Встроенная,NVIDIA GeForce RTX 4060 8 ГБ,Минск,Да,,3840 х 2160,16 Гб,DDR5,6-10 часов
1059742070,"ASUS K53SM,SSD 240 GB,RAM 8Cb,i5 2430m",340.0,False,2026-03-11T10:45:50Z,Б/у,ASUS,Intel Core i5,,HDD + SSD,15.6'' / 39.6 см,Windows 11,Встроенная и дискретная,,Гомельская область,,IPS,1366 х 768,8 Гб,DDR3,1 час и меньше
1051051759,Ноутбук ASUS TUF Gaming F17 FX707VUR 17.3,2800.0,False,2026-03-11T10:30:36Z,Б/у,ASUS,Intel Core i5,1000 Гб,SSD,17.3'' / 43.9 см,Windows 11,Встроенная,NVIDIA GeForce RTX 4050 6 ГБ,Витебская область,Да,IPS,1280 х 800,16 Гб,DDR5,4-6 часов
1059739420,Ноутбук hp elite book 840,420.0,False,2026-03-11T10:20:26Z,Б/у,,,,,,,,,Минск,,,,,,
1059738491,"Ноутбук 15,6 Lenovo ideapad 310-15IAP",350.0,False,2026-03-11T10:11:57Z,Б/у,Lenovo,Другой,512 Гб,HDD,15.6'' / 39.6 см,Windows 10,Встроенная и дискретная,,Витебская область,,TN + Film,1366 х 768,4 Гб,,1-2 часа
1020970117,ASUS ROG Strix G16 2024 G614JVR-N4183,5900.0,False,2026-03-11T10:05:10Z,Новое,ASUS,Intel Core i9,2000 ГБ и более,SSD,16'' / 40.6 см,Windows 11,Встроенная и дискретная,NVIDIA GeForce RTX 4060 8 ГБ,Минск,Да,IPS,2560 х 1600,32 Гб,DDR5,4-6 часов
1059733971,Ноутбук,800.0,False,2026-03-11T09:45:01Z,Б/у,Dell,Intel Core i5,128 ГБ и менее,SSD,13.3'' / 33.8 см,Windows 10,Встроенная,AMD Radeon 520 4 ГБ,Брестская область,Да,TN + Film,1920 х 1080,16 Гб,DDR3,2-4 часа
1055292894,Ноутбук ASUS Vivobook 17 X1704VA-AU982 Win 11 Pro,2591.64,True,2026-03-11T09:04:08Z,Новое,ASUS,,,SSD,,Windows 11,,,Минск,-,,1920 х 1080,,,
1055292902,Ноутбук ASUS ExpertBook P3 PM3406CKA-LY0238,2471.58,True,2026-03-11T09:04:08Z,Новое,ASUS,,,SSD,,без ОС,,,Минск,-,,1920 х 1200,,,
1028715016,Ноутбук MSI Modern 14 C7M-234XBY,2696.07,True,2026-03-11T09:04:04Z,Новое,MSI,AMD Ryzen 7,,SSD,,без ОС,,,Минск,-,,1920 х 1080,,,
1055292899,Ноутбук Lenovo ThinkPad E16 Gen 2 AMD 21M5S0J500 Win 11 Pro,2606.13,True,2026-03-11T09:04:03Z,Новое,Lenovo,AMD Ryzen 5,,SSD,,Windows 11,,,Минск,-,,1920 х 1200,,,
1044753049,Ноутбук Lenovo ThinkBook 14 G6 IRL 21KG0055AK + 8 ГБ Win 11 Pro,3998.93,True,2026-03-11T09:03:45Z,Новое,Lenovo,Intel Core i7,,SSD,,Windows 11,,,Минск,-,,1920 х 1200,,,
